Country,Date,District,Confirmed,Confirmed-total,Deaths,Deaths-total,Recovered,Recovered-total,Imported,Local,New Arrival-T,Cumulative high-risk traveller,Contacts on Follow-up,Contacts discharged,Samples Recieved,Total Tested,Positive,Negative,Average Tests,Age group,Male,Female,Unknown,Local Transmission,Imported
Malawi,27 September 2020,Neno,0,59,0,0,0,58,4,55,23,,,,,,,,,,,,,,
Malawi,27 September 2020,Nkhata Bay,0,194,0,2,0,190,33,161,5,,,,,,,,,,,,,,
Malawi,27 September 2020,Nkhotakota,0,84,0,1,0,80,31,53,11,,,,,,,,,,,,,,
Malawi,27 September 2020,Nsanje,0,37,0,1,0,30,25,12,12,,,,,,,,,,,,,,
Malawi,27 September 2020,Ntcheu,0,45,0,1,0,44,30,15,15,,,,,,,,,,,,,,
Malawi,27 September 2020,Ntchisi,0,4,0,0,0,3,0,4,37,,,,,,,,,,,,,,
Malawi,27 September 2020,Phalombe,0,11,0,1,0,8,4,7,25,,,,,,,,,,,,,,
Malawi,27 September 2020,Rumphi,0,36,0,3,0,31,8,28,14,,,,,,,,,,,,,,
Malawi,27 September 2020,Salima,0,47,0,0,0,47,24,23,26,,,,,,,,,,,,,,
Malawi,27 September 2020,Thyolo,0,66,0,1,0,65,33,33,21,,,,,,,,,,,,,,
Malawi,27 September 2020,Zomba,0,155,0,6,0,135,33,122,6,,,,,,,,,,,,,,
Malawi,28 September 2020,Balaka,0,49,0,1,0,45,39,10,27,,,,,,,,,,,,,,
Malawi,28 September 2020,Blantyre,2,1943,0,76,5,1389,178,1763,0,,,,,,,,,,,,,,
Malawi,28 September 2020,Chikwawa,0,46,0,0,0,44,26,20,15,,,,,,,,,,,,,,
Malawi,28 September 2020,Chiradzulu,0,47,0,1,0,42,17,30,6,,,,,,,,,,,,,,
Malawi,28 September 2020,Chitipa,0,64,0,3,0,61,6,58,29,,,,,,,,,,,,,,
Malawi,28 September 2020,Dedza,0,50,0,0,0,29,26,24,36,,,,,,,,,,,,,,
Malawi,28 September 2020,Dowa,0,81,0,3,0,72,39,42,2,,,,,,,,,,,,,,
Malawi,28 September 2020,Karonga,0,82,0,4,0,75,13,69,29,,,,,,,,,,,,,,
Malawi,28 September 2020,Kasungu,0,49,0,1,0,38,14,35,20,,,,,,,,,,,,,,
Malawi,28 September 2020,Likoma,0,4,0,2,0,2,0,4,37,,,,,,,,,,,,,,
Malawi,28 September 2020,Lilongwe,0,1349,0,49,0,608,110,1239,1,,,,,,,,,,,,,,
Malawi,28 September 2020,Machinga,0,73,0,0,0,67,62,11,6,,,,,,,,,,,,,,
Malawi,28 September 2020,Mangochi,0,146,0,1,0,145,111,35,22,,,,,,,,,,,,,,
Malawi,28 September 2020,Mchinji,0,65,0,5,0,41,5,60,18,,,,,,,,,,,,,,
Malawi,28 September 2020,Mulanje,0,43,0,1,0,41,12,31,14,,,,,,,,,,,,,,
Malawi,28 September 2020,Mwanza,0,28,0,1,0,26,11,17,38,,,,,,,,,,,,,,
Malawi,28 September 2020,Mwanza PoE,0,204,0,0,0,204,204,0,39,,,,,,,,,,,,,,
Malawi,28 September 2020,Mzimba North,0,556,0,13,16,443,17,539,3,,,,,,,,,,,,,,
Malawi,28 September 2020,Mzimba South,0,153,0,2,0,143,34,119,12,,,,,,,,,,,,,,
Malawi,28 September 2020,Neno,0,59,0,0,0,58,4,55,23,,,,,,,,,,,,,,
Malawi,28 September 2020,Nkhata Bay,0,194,0,2,0,190,33,161,5,,,,,,,,,,,,,,
Malawi,28 September 2020,Nkhotakota,0,84,0,1,0,80,31,53,11,,,,,,,,,,,,,,
Malawi,28 September 2020,Nsanje,0,37,0,1,0,30,25,12,12,,,,,,,,,,,,,,
Malawi,28 September 2020,Ntcheu,0,45,0,1,0,44,30,15,15,,,,,,,,,,,,,,
Malawi,28 September 2020,Ntchisi,0,4,0,0,0,3,0,4,37,,,,,,,,,,,,,,
Malawi,28 September 2020,Phalombe,0,11,0,1,0,8,4,7,25,,,,,,,,,,,,,,
Malawi,28 September 2020,Rumphi,0,36,0,3,0,31,8,28,14,,,,,,,,,,,,,,
Malawi,28 September 2020,Salima,0,47,0,0,0,47,24,23,26,,,,,,,,,,,,,,
Malawi,28 September 2020,Thyolo,0,66,0,1,0,65,33,33,21,,,,,,,,,,,,,,
Malawi,28 September 2020,Zomba,0,155,0,6,0,135,33,122,6,,,,,,,,,,,,,,
,29 September 2020,Blantyre,0,1943,0,76,0,1401,178,1765,1,,,,,,,,,,,,,,
,29 September 2020,Lilongwe,0,1349,0,49,0,608,110,1239,3,,,,,,,,,,,,,,
Malawi,29 September 2020,Mzimba North,1,557,0,13,0,465,17,540,0,,,,,,,,,,,,,,
Malawi,29 September 2020,Nkhata Bay,1,195,0,2,0,190,33,162,0,,,,,,,,,,,,,,
Malawi,29 September 2020,Zomba,0,155,0,6,1,136,33,122,8,,,,,,,,,,,,,,
Malawi,29 September 2020,Mzimba South,0,153,0,2,0,143,34,119,14,,,,,,,,,,,,,,
Malawi,29 September 2020,Mangochi,0,146,0,1,0,145,111,35,24,,,,,,,,,,,,,,
Malawi,29 September 2020,Nkhotakota,0,84,0,1,0,81,31,53,13,,,,,,,,,,,,,,
Malawi,29 September 2020,Karonga,0,82,0,4,0,75,13,69,31,,,,,,,,,,,,,,
Malawi,29 September 2020,Dowa,0,81,0,3,0,72,39,42,4,,,,,,,,,,,,,,
Malawi,29 September 2020,Machinga,0,73,0,0,0,68,62,11,8,,,,,,,,,,,,,,
Malawi,29 September 2020,Thyolo,0,66,0,1,0,65,33,33,23,,,,,,,,,,,,,,
Malawi,29 September 2020,Mchinji,0,65,0,5,0,42,5,60,20,,,,,,,,,,,,,,
Malawi,29 September 2020,Chitipa,0,64,0,3,0,61,6,58,31,,,,,,,,,,,,,,
Malawi,29 September 2020,Neno,0,59,0,0,0,58,4,55,25,,,,,,,,,,,,,,
Malawi,29 September 2020,Dedza,0,50,0,0,0,29,26,24,38,,,,,,,,,,,,,,
Malawi,29 September 2020,Balaka,0,49,0,1,0,45,39,10,29,,,,,,,,,,,,,,
Malawi,29 September 2020,Kasungu,0,49,0,1,0,38,14,35,22,,,,,,,,,,,,,,
Malawi,29 September 2020,Salima,0,47,0,0,0,47,24,23,28,,,,,,,,,,,,,,
Malawi,29 September 2020,Chiradzulu,0,47,0,1,0,42,17,30,8,,,,,,,,,,,,,,
Malawi,29 September 2020,Chikwawa,0,46,0,0,0,44,26,20,17,,,,,,,,,,,,,,
Malawi,29 September 2020,Ntcheu,0,45,0,1,0,44,30,15,17,,,,,,,,,,,,,,
Malawi,29 September 2020,Mulanje,0,43,0,1,0,41,12,31,16,,,,,,,,,,,,,,
Malawi,29 September 2020,Nsanje,0,37,0,1,0,30,25,12,14,,,,,,,,,,,,,,
Malawi,29 September 2020,Rumphi,0,36,0,3,1,32,8,28,15,,,,,,,,,,,,,,
Malawi,29 September 2020,Mwanza,0,28,0,1,0,26,11,17,40,,,,,,,,,,,,,,
Malawi,29 September 2020,Phalombe,0,11,0,1,0,8,4,7,27,,,,,,,,,,,,,,
Malawi,29 September 2020,Likoma,0,4,0,2,0,2,0,4,39,,,,,,,,,,,,,,
Malawi,29 September 2020,Ntchisi,0,4,0,0,0,3,0,4,39,,,,,,,,,,,,,,
Malawi,29 September 2020,Mwanza PoE,0,204,0,0,0,204,204,0,41,,,,,,,,,,,,,,
Malawi,30 September 2020,Blantyre,1,1944,0,76,0,1401,178,1766,0,,,,,,,,,,,,,,
Malawi,30 September 2020,Lilongwe,0,1349,0,49,0,608,110,1239,4,,,,,,,,,,,,,,
Malawi,30 September 2020,Mzimba North,0,557,0,13,18,483,17,540,1,,,,,,,,,,,,,,
Malawi,30 September 2020,Nkhata Bay,0,195,0,2,0,190,33,162,1,,,,,,,,,,,,,,
Malawi,30 September 2020,Zomba,0,155,0,6,0,136,33,122,9,,,,,,,,,,,,,,
Malawi,30 September 2020,Mzimba South,0,153,0,2,0,143,34,119,15,,,,,,,,,,,,,,
Malawi,30 September 2020,Mangochi,0,146,0,1,0,145,111,35,25,,,,,,,,,,,,,,
Malawi,30 September 2020,Nkhotakota,0,84,0,1,0,81,31,53,14,,,,,,,,,,,,,,
Malawi,30 September 2020,Karonga,0,82,0,4,0,75,13,69,32,,,,,,,,,,,,,,
Malawi,30 September 2020,Dowa,0,81,0,3,0,72,39,42,5,,,,,,,,,,,,,,
Malawi,30 September 2020,Machinga,0,73,0,0,0,68,62,11,9,,,,,,,,,,,,,,
Malawi,30 September 2020,Thyolo,0,66,0,1,0,65,33,33,24,,,,,,,,,,,,,,
Malawi,30 September 2020,Mchinji,0,65,0,5,0,42,5,60,21,,,,,,,,,,,,,,
Malawi,30 September 2020,Chitipa,0,64,0,3,0,61,6,58,32,,,,,,,,,,,,,,
Malawi,30 September 2020,Neno,0,59,0,0,0,58,4,55,26,,,,,,,,,,,,,,
Malawi,30 September 2020,Dedza,0,50,0,0,0,29,26,24,39,,,,,,,,,,,,,,
Malawi,30 September 2020,Balaka,0,49,0,1,0,45,39,10,30,,,,,,,,,,,,,,
Malawi,30 September 2020,Kasungu,0,49,0,1,0,38,14,35,23,,,,,,,,,,,,,,
Malawi,30 September 2020,Salima,0,47,0,0,0,47,24,23,29,,,,,,,,,,,,,,
Malawi,30 September 2020,Chiradzulu,0,47,0,1,0,42,17,30,9,,,,,,,,,,,,,,
Malawi,30 September 2020,Chikwawa,0,46,0,0,0,44,26,20,18,,,,,,,,,,,,,,
Malawi,30 September 2020,Ntcheu,0,45,0,1,0,44,30,15,18,,,,,,,,,,,,,,
Malawi,30 September 2020,Mulanje,0,43,0,1,0,41,12,31,17,,,,,,,,,,,,,,
Malawi,30 September 2020,Nsanje,0,37,0,1,0,30,25,12,15,,,,,,,,,,,,,,
Malawi,30 September 2020,Rumphi,0,36,0,3,0,32,8,28,16,,,,,,,,,,,,,,
Malawi,30 September 2020,Mwanza,0,28,0,1,0,26,11,17,41,,,,,,,,,,,,,,
Malawi,30 September 2020,Phalombe,0,11,0,1,0,8,4,7,28,,,,,,,,,,,,,,
Malawi,30 September 2020,Likoma,0,4,0,2,0,2,0,4,40,,,,,,,,,,,,,,
Malawi,30 September 2020,Ntchisi,0,4,0,0,0,3,0,4,40,,,,,,,,,,,,,,
Malawi,30 September 2020,Mwanza PoE,0,204,0,0,0,204,204,0,42,,,,,,,,,,,,,,
Malawi,1 October 2020,Blantyre,0,1944,0,76,250,1651,178,1766,1,,,,,,,,,,,,,,
Malawi,1 October 2020,Lilongwe,2,1351,0,49,0,608,110,1241,0,,,,,,,,,,,,,,
Malawi,1 October 2020,Mzimba North,4,561,0,13,0,483,17,544,0,,,,,,,,,,,,,,
Malawi,1 October 2020,Nkhata Bay,0,195,0,2,0,190,33,162,2,,,,,,,,,,,,,,
Malawi,1 October 2020,Zomba,0,155,0,6,1,137,33,122,10,,,,,,,,,,,,,,
Malawi,1 October 2020,Mzimba South,0,153,0,2,0,143,34,119,16,,,,,,,,,,,,,,
Malawi,1 October 2020,Mangochi,0,146,0,1,0,145,111,35,26,,,,,,,,,,,,,,
Malawi,1 October 2020,Nkhotakota,0,84,0,1,0,81,31,53,15,,,,,,,,,,,,,,
Malawi,1 October 2020,Karonga,0,82,0,4,0,75,13,69,33,,,,,,,,,,,,,,
Malawi,1 October 2020,Dowa,0,81,0,3,0,72,39,42,6,,,,,,,,,,,,,,
Malawi,1 October 2020,Machinga,0,73,0,0,0,68,62,11,10,,,,,,,,,,,,,,
Malawi,1 October 2020,Thyolo,0,66,0,1,0,65,33,33,25,,,,,,,,,,,,,,
Malawi,1 October 2020,Mchinji,0,65,0,5,0,42,5,60,22,,,,,,,,,,,,,,
Malawi,1 October 2020,Chitipa,0,64,0,3,0,61,6,58,33,,,,,,,,,,,,,,
Malawi,1 October 2020,Neno,0,59,0,0,0,58,4,55,27,,,,,,,,,,,,,,
Malawi,1 October 2020,Dedza,0,50,0,0,0,29,26,24,40,,,,,,,,,,,,,,
Malawi,1 October 2020,Balaka,0,49,0,1,0,45,39,10,31,,,,,,,,,,,,,,
Malawi,1 October 2020,Kasungu,0,49,0,1,0,38,14,35,24,,,,,,,,,,,,,,
Malawi,1 October 2020,Salima,0,47,0,0,0,47,24,23,30,,,,,,,,,,,,,,
Malawi,1 October 2020,Chiradzulu,0,47,0,1,0,42,17,30,10,,,,,,,,,,,,,,
Malawi,1 October 2020,Chikwawa,0,46,0,0,0,44,26,20,19,,,,,,,,,,,,,,
Malawi,1 October 2020,Ntcheu,0,45,0,1,0,44,30,15,19,,,,,,,,,,,,,,
Malawi,1 October 2020,Mulanje,0,43,0,1,0,41,12,31,18,,,,,,,,,,,,,,
Malawi,1 October 2020,Nsanje,0,37,0,1,0,30,25,12,16,,,,,,,,,,,,,,
Malawi,1 October 2020,Rumphi,0,36,0,3,0,32,8,28,17,,,,,,,,,,,,,,
Malawi,1 October 2020,Mwanza,0,28,0,1,0,26,11,17,42,,,,,,,,,,,,,,
Malawi,1 October 2020,Phalombe,0,11,0,1,0,8,4,7,29,,,,,,,,,,,,,,
Malawi,1 October 2020,Likoma,0,4,0,2,0,2,0,4,41,,,,,,,,,,,,,,
Malawi,1 October 2020,Ntchisi,0,4,0,0,0,3,0,4,41,,,,,,,,,,,,,,
Malawi,1 October 2020,Mwanza PoE,0,204,0,0,0,204,204,0,43,,,,,,,,,,,,,,
Malawi,2 October 2020,Blantyre,2,1947,0,76,20,1671,179,1768,0,,,,,,,,,,,,,,
Malawi,2 October 2020,Lilongwe,1,1350,0,49,0,608,110,1240,0,,,,,,,,,,,,,,
Malawi,2 October 2020,Mzimba North,0,561,0,13,0,483,17,544,1,,,,,,,,,,,,,,
Malawi,2 October 2020,Nkhata Bay,1,196,0,2,0,190,34,162,0,,,,,,,,,,,,,,
Malawi,2 October 2020,Zomba,0,155,0,6,0,137,33,122,11,,,,,,,,,,,,,,
Malawi,2 October 2020,Mzimba South,0,153,0,2,0,143,34,119,17,,,,,,,,,,,,,,
Malawi,2 October 2020,Mangochi,0,146,0,1,0,145,111,35,27,,,,,,,,,,,,,,
Malawi,2 October 2020,Nkhotakota,0,84,0,1,0,81,31,53,16,,,,,,,,,,,,,,
Malawi,2 October 2020,Karonga,0,82,0,4,0,75,13,69,34,,,,,,,,,,,,,,
Malawi,2 October 2020,Dowa,0,82,0,3,0,72,40,42,1,,,,,,,,,,,,,,
Malawi,2 October 2020,Machinga,0,73,0,0,0,68,62,11,11,,,,,,,,,,,,,,
Malawi,2 October 2020,Thyolo,0,66,0,1,0,65,33,33,26,,,,,,,,,,,,,,
Malawi,2 October 2020,Mchinji,0,65,0,5,0,42,5,60,23,,,,,,,,,,,,,,
Malawi,2 October 2020,Chitipa,0,64,0,3,0,61,6,58,34,,,,,,,,,,,,,,
Malawi,2 October 2020,Neno,0,59,0,0,0,58,4,55,28,,,,,,,,,,,,,,
Malawi,2 October 2020,Dedza,0,50,0,0,0,29,26,24,41,,,,,,,,,,,,,,
Malawi,2 October 2020,Balaka,0,49,0,1,0,45,39,10,32,,,,,,,,,,,,,,
Malawi,2 October 2020,Kasungu,0,49,0,1,0,38,14,35,25,,,,,,,,,,,,,,
Malawi,2 October 2020,Salima,0,47,0,0,0,47,24,23,31,,,,,,,,,,,,,,
Malawi,2 October 2020,Chiradzulu,0,47,0,1,0,42,17,30,11,,,,,,,,,,,,,,
Malawi,2 October 2020,Chikwawa,0,46,0,0,0,44,26,20,20,,,,,,,,,,,,,,
Malawi,2 October 2020,Ntcheu,0,45,0,1,0,44,30,15,20,,,,,,,,,,,,,,
Malawi,2 October 2020,Mulanje,0,43,0,1,0,41,12,31,19,,,,,,,,,,,,,,
Malawi,2 October 2020,Nsanje,0,37,0,1,1,31,25,12,16,,,,,,,,,,,,,,
Malawi,2 October 2020,Rumphi,0,36,0,3,0,32,8,28,17,,,,,,,,,,,,,,
Malawi,2 October 2020,Mwanza,0,28,0,1,0,26,11,17,42,,,,,,,,,,,,,,
Malawi,2 October 2020,Phalombe,0,11,0,1,0,8,4,7,29,,,,,,,,,,,,,,
Malawi,2 October 2020,Likoma,0,4,0,2,0,2,0,4,41,,,,,,,,,,,,,,
Malawi,2 October 2020,Ntchisi,0,4,0,0,0,3,0,4,41,,,,,,,,,,,,,,
Malawi,2 October 2020,Mwanza PoE,0,204,0,0,0,204,204,0,43,,,,,,,,,,,,,,
Malawi,4 October 2020,Blantyre,2,1947,0,76,20,1671,179,1768,0,,,,,,,,,,,,,,
Malawi,4 October 2020,Lilongwe,1,1350,0,49,0,608,110,1240,0,,,,,,,,,,,,,,
Malawi,4 October 2020,Mzimba North,0,561,0,13,0,483,17,544,1,,,,,,,,,,,,,,
Malawi,4 October 2020,Nkhata Bay,1,196,0,2,0,190,34,162,0,,,,,,,,,,,,,,
Malawi,4 October 2020,Zomba,0,155,0,6,0,137,33,122,11,,,,,,,,,,,,,,
Malawi,4 October 2020,Mzimba South,0,153,0,2,0,143,34,119,17,,,,,,,,,,,,,,
Malawi,4 October 2020,Mangochi,0,146,0,1,0,145,111,35,27,,,,,,,,,,,,,,
Malawi,4 October 2020,Nkhotakota,0,84,0,1,0,81,31,53,16,,,,,,,,,,,,,,
Malawi,4 October 2020,Karonga,0,82,0,4,0,75,13,69,34,,,,,,,,,,,,,,
Malawi,4 October 2020,Dowa,0,82,0,3,0,72,40,42,1,,,,,,,,,,,,,,
Malawi,4 October 2020,Machinga,0,73,0,0,0,68,62,11,11,,,,,,,,,,,,,,
Malawi,4 October 2020,Thyolo,0,66,0,1,0,65,33,33,26,,,,,,,,,,,,,,
Malawi,4 October 2020,Mchinji,0,65,0,5,0,42,5,60,23,,,,,,,,,,,,,,
Malawi,4 October 2020,Chitipa,0,64,0,3,0,61,6,58,34,,,,,,,,,,,,,,
Malawi,4 October 2020,Neno,0,59,0,0,0,58,4,55,28,,,,,,,,,,,,,,
Malawi,4 October 2020,Dedza,0,50,0,0,0,29,26,24,41,,,,,,,,,,,,,,
Malawi,4 October 2020,Balaka,0,49,0,1,0,45,39,10,32,,,,,,,,,,,,,,
Malawi,4 October 2020,Kasungu,0,49,0,1,0,38,14,35,25,,,,,,,,,,,,,,
Malawi,4 October 2020,Salima,0,47,0,0,0,47,24,23,31,,,,,,,,,,,,,,
Malawi,4 October 2020,Chiradzulu,0,47,0,1,0,42,17,30,11,,,,,,,,,,,,,,
Malawi,4 October 2020,Chikwawa,0,46,0,0,0,44,26,20,20,,,,,,,,,,,,,,
Malawi,4 October 2020,Ntcheu,0,45,0,1,0,44,30,15,20,,,,,,,,,,,,,,
Malawi,4 October 2020,Mulanje,0,43,0,1,0,41,12,31,19,,,,,,,,,,,,,,
Malawi,4 October 2020,Nsanje,0,37,0,1,1,31,25,12,16,,,,,,,,,,,,,,
Malawi,4 October 2020,Rumphi,0,36,0,3,0,32,8,28,17,,,,,,,,,,,,,,
Malawi,4 October 2020,Mwanza,0,28,0,1,0,26,11,17,42,,,,,,,,,,,,,,
Malawi,4 October 2020,Phalombe,0,11,0,1,0,8,4,7,29,,,,,,,,,,,,,,
Malawi,4 October 2020,Likoma,0,4,0,2,0,2,0,4,41,,,,,,,,,,,,,,
Malawi,4 October 2020,Ntchisi,0,4,0,0,0,3,0,4,41,,,,,,,,,,,,,,
Malawi,4 October 2020,Mwanza PoE,0,204,0,0,0,204,204,0,43,,,,,,,,,,,,,,
Malawi,5 October 2020,Blantyre,7,1955,0,76,5,1676,179,1776,0,,,,,,,,,,,,,,
Malawi,5 October 2020,Lilongwe,0,1350,0,49,0,608,110,1240,3,,,,,,,,,,,,,,
Malawi,5 October 2020,Mzuzu,0,561,0,13,2,487,17,544,4,,,,,,,,,,,,,,
Malawi,5 October 2020,Nkhata Bay,0,196,0,2,0,190,34,162,3,,,,,,,,,,,,,,
Malawi,5 October 2020,Zomba,0,155,0,6,0,137,33,122,14,,,,,,,,,,,,,,
Malawi,5 October 2020,Mzimba ,0,153,0,2,0,143,34,119,20,,,,,,,,,,,,,,
Malawi,5 October 2020,Mangochi,0,148,1,2,0,145,111,37,1,,,,,,,,,,,,,,
Malawi,5 October 2020,Nkhotakota,0,84,0,1,0,81,31,53,19,,,,,,,,,,,,,,
Malawi,5 October 2020,Karonga,0,82,0,4,0,75,13,69,37,,,,,,,,,,,,,,
Malawi,5 October 2020,Dowa,0,82,0,3,0,76,40,42,4,,,,,,,,,,,,,,
Malawi,5 October 2020,Machinga,0,73,0,0,0,68,62,11,14,,,,,,,,,,,,,,
Malawi,5 October 2020,Thyolo,0,66,0,1,0,65,33,33,29,,,,,,,,,,,,,,
Malawi,5 October 2020,Mchinji,1,66,0,5,0,42,6,60,0,,,,,,,,,,,,,,
Malawi,5 October 2020,Chitipa,0,64,0,3,0,61,6,58,37,,,,,,,,,,,,,,
Malawi,5 October 2020,Neno,0,59,0,0,0,58,4,55,31,,,,,,,,,,,,,,
Malawi,5 October 2020,Dedza,0,50,0,0,0,29,26,24,44,,,,,,,,,,,,,,
Malawi,5 October 2020,Balaka,0,49,0,1,0,45,39,10,35,,,,,,,,,,,,,,
Malawi,5 October 2020,Kasungu,0,49,0,1,0,38,14,35,28,,,,,,,,,,,,,,
Malawi,5 October 2020,Salima,0,47,0,0,0,47,24,23,34,,,,,,,,,,,,,,
Malawi,5 October 2020,Chiradzulu,0,47,0,1,0,42,17,30,14,,,,,,,,,,,,,,
Malawi,5 October 2020,Chikwawa,0,46,0,0,0,44,26,20,23,,,,,,,,,,,,,,
Malawi,5 October 2020,Ntcheu,0,45,0,1,0,44,30,15,23,,,,,,,,,,,,,,
Malawi,5 October 2020,Mulanje,0,43,0,1,0,41,12,31,22,,,,,,,,,,,,,,
Malawi,5 October 2020,Nsanje,0,37,0,1,0,31,25,12,19,,,,,,,,,,,,,,
Malawi,5 October 2020,Rumphi,0,36,0,3,0,32,8,28,20,,,,,,,,,,,,,,
Malawi,5 October 2020,Mwanza,0,28,0,1,0,26,11,17,45,,,,,,,,,,,,,,
Malawi,5 October 2020,Phalombe,0,11,0,1,0,8,4,7,32,,,,,,,,,,,,,,
Malawi,5 October 2020,Likoma,0,4,0,2,0,2,0,4,44,,,,,,,,,,,,,,
Malawi,5 October 2020,Ntchisi,0,4,0,0,0,3,0,4,44,,,,,,,,,,,,,,
Malawi,5 October 2020,Mwanza PoE,0,204,0,0,0,204,204,0,46,,,,,,,,,,,,,,
Malawi,6 October 2020,Blantyre,2,1957,0,76,0,1676,179,1778,0,,,,,,,,,,,,,,
Malawi,6 October 2020,Lilongwe,0,1350,0,49,1,609,110,1240,4,,,,,,,,,,,,,,
Malawi,6 October 2020,Mzuzu,0,561,0,13,0,487,17,544,5,,,,,,,,,,,,,,
Malawi,6 October 2020,Nkhata Bay,0,196,0,2,0,190,34,162,4,,,,,,,,,,,,,,
Malawi,6 October 2020,Zomba,0,155,0,6,0,137,33,122,15,,,,,,,,,,,,,,
Malawi,6 October 2020,Mzimba,0,153,0,2,0,143,34,119,21,,,,,,,,,,,,,,
Malawi,6 October 2020,Mangochi,0,148,0,2,0,145,111,37,2,,,,,,,,,,,,,,
Malawi,6 October 2020,Nkhotakota,0,84,0,1,0,81,31,53,20,,,,,,,,,,,,,,
Malawi,6 October 2020,Karonga,0,82,0,4,0,75,13,69,38,,,,,,,,,,,,,,
Malawi,6 October 2020,Dowa,0,82,0,3,0,76,40,42,5,,,,,,,,,,,,,,
Malawi,6 October 2020,Machinga,0,73,0,0,0,68,62,11,15,,,,,,,,,,,,,,
Malawi,6 October 2020,Thyolo,0,66,0,1,0,65,33,33,30,,,,,,,,,,,,,,
Malawi,6 October 2020,Mchinji,0,66,0,5,0,42,6,60,1,,,,,,,,,,,,,,
Malawi,6 October 2020,Chitipa,0,64,0,3,0,61,6,58,38,,,,,,,,,,,,,,
Malawi,6 October 2020,Neno,0,59,0,0,0,58,4,55,32,,,,,,,,,,,,,,
Malawi,6 October 2020,Dedza,0,50,0,0,0,29,26,24,45,,,,,,,,,,,,,,
Malawi,6 October 2020,Balaka,0,49,0,1,0,45,39,10,36,,,,,,,,,,,,,,
Malawi,6 October 2020,Kasungu,0,49,0,1,0,38,14,35,29,,,,,,,,,,,,,,
Malawi,6 October 2020,Salima,0,47,0,0,0,47,24,23,35,,,,,,,,,,,,,,
Malawi,6 October 2020,Chiradzulu,0,47,0,1,0,42,17,30,15,,,,,,,,,,,,,,
Malawi,6 October 2020,Chikwawa,0,46,0,0,0,44,26,20,24,,,,,,,,,,,,,,
Malawi,6 October 2020,Ntcheu,0,45,0,1,0,44,30,15,24,,,,,,,,,,,,,,
Malawi,6 October 2020,Mulanje,0,43,0,1,0,41,12,31,23,,,,,,,,,,,,,,
Malawi,6 October 2020,Nsanje,0,37,0,1,0,31,25,12,20,,,,,,,,,,,,,,
Malawi,6 October 2020,Rumphi,0,36,0,3,0,32,8,28,21,,,,,,,,,,,,,,
Malawi,6 October 2020,Mwanza,0,28,0,1,0,26,11,17,46,,,,,,,,,,,,,,
Malawi,6 October 2020,Phalombe,0,11,0,1,0,8,4,7,33,,,,,,,,,,,,,,
Malawi,6 October 2020,Likoma,0,4,0,2,0,2,0,4,45,,,,,,,,,,,,,,
Malawi,6 October 2020,Ntchisi,0,4,0,0,0,3,0,4,45,,,,,,,,,,,,,,
Malawi,6 October 2020,Mwanza PoE,0,204,0,0,0,204,204,0,47,,,,,,,,,,,,,,
Malawi,7 October 2020,Blantyre,3,1961,0,76,25,1701,179,1782,0,,,,,,,,,,,,,,
Malawi,7 October 2020,Lilongwe,0,1350,0,49,0,609,110,1240,5,,,,,,,,,,,,,,
Malawi,7 October 2020,Mzuzu,3,564,0,13,0,487,17,547,0,,,,,,,,,,,,,,
Malawi,7 October 2020,Nkhata Bay,0,196,0,2,0,190,34,162,5,,,,,,,,,,,,,,
Malawi,7 October 2020,Zomba,0,155,0,6,1,138,33,122,16,,,,,,,,,,,,,,
Malawi,7 October 2020,Mzimba ,0,153,0,2,0,143,34,119,22,,,,,,,,,,,,,,
Malawi,7 October 2020,Mangochi,0,148,0,2,0,145,111,37,3,,,,,,,,,,,,,,
Malawi,7 October 2020,Nkhotakota,0,84,0,1,0,81,31,53,21,,,,,,,,,,,,,,
Malawi,7 October 2020,Karonga,0,82,0,4,0,75,13,69,39,,,,,,,,,,,,,,
Malawi,7 October 2020,Dowa,0,82,0,3,0,76,40,42,6,,,,,,,,,,,,,,
Malawi,7 October 2020,Machinga,0,73,0,0,0,68,62,11,16,,,,,,,,,,,,,,
Malawi,7 October 2020,Thyolo,0,66,0,1,0,65,33,33,31,,,,,,,,,,,,,,
Malawi,7 October 2020,Mchinji,0,66,0,5,0,42,6,60,2,,,,,,,,,,,,,,
Malawi,7 October 2020,Chitipa,0,64,0,3,0,61,6,58,39,,,,,,,,,,,,,,
Malawi,7 October 2020,Neno,0,59,0,0,0,58,4,55,33,,,,,,,,,,,,,,
Malawi,7 October 2020,Dedza,0,50,0,0,0,29,26,24,46,,,,,,,,,,,,,,
Malawi,7 October 2020,Balaka,0,49,0,1,0,45,39,10,37,,,,,,,,,,,,,,
Malawi,7 October 2020,Kasungu,0,49,0,1,0,38,14,35,30,,,,,,,,,,,,,,
Malawi,7 October 2020,Salima,0,47,0,0,0,47,24,23,36,,,,,,,,,,,,,,
Malawi,7 October 2020,Chiradzulu,0,47,0,1,0,42,17,30,16,,,,,,,,,,,,,,
Malawi,7 October 2020,Chikwawa,0,46,0,0,0,44,26,20,25,,,,,,,,,,,,,,
Malawi,7 October 2020,Ntcheu,0,45,0,1,0,44,30,15,25,,,,,,,,,,,,,,
Malawi,7 October 2020,Mulanje,0,43,0,1,0,41,12,31,24,,,,,,,,,,,,,,
Malawi,7 October 2020,Nsanje,0,37,0,1,0,31,25,12,21,,,,,,,,,,,,,,
